file,low_dab_mean,low_dab_std,low_dab_rgb_mean,low_dab_rgb_std,high_dab_mean,high_dab_std,high_dab_rgb_mean,high_dab_rgb_std
"Cyp2f2/1. WT, Chow/NK43/Cyp2f2_NK43_1.vmic.18980.tif Snapshot 1.tif",0.0572793426690536,0.0107830682514356,159.3761392087351,14.784392303336125,0.0916822557034262,0.0168607356027134,126.635052158308,13.920702639331154
"Cyp2f2/1. WT, Chow/NK43/Cyp2f2_NK43_1.vmic.18980.tif Snapshot 2.tif",0.0536512873021496,0.0101813123368391,164.68813944041514,14.590049024681194,0.0866534054532211,0.0160692682497309,132.76033056533385,13.572198915096068
"Cyp2f2/1. WT, Chow/NK43/Cyp2f2_NK43_1.vmic.18980.tif Snapshot 3.tif",0.0483136546196556,0.010319130448851,170.19211290415535,15.890456838089005,0.085296946780892,0.0190409692304651,133.42061931655198,16.079625898392777
"Cyp2f2/1. WT, Chow/NK53/Cyp2f2_NK53_1.vmic.18980.tif Snapshot 1.tif",0.0721671811809425,0.0149170236312999,149.2210271838831,16.592540976348168,0.1210413291436775,0.0306290238328554,110.68833084640885,15.40943235312741
"Cyp2f2/1. WT, Chow/NK53/Cyp2f2_NK53_1.vmic.18980.tif Snapshot 2.tif",0.0563242424575803,0.0097652062889403,164.69507042188664,14.2102642229411,0.090000067076663,0.0161504777768029,133.72095613304927,13.91257729592432
"Cyp2f2/1. WT, Chow/NK53/Cyp2f2_NK53_1.vmic.18980.tif Snapshot 3.tif",0.053841919065429,0.0092534433410873,164.76046432368395,14.166275678633925,0.0853925944252195,0.0156711024621986,134.83794595321604,14.326458576416856
"Cyp2f2/1. WT, Chow/NK53/Cyp2f2_NK53_1.vmic.18980.tif Snapshot 4.tif",0.0548221804675313,0.0098461440061579,162.59378027140636,14.957681453367751,0.0873403941968363,0.0152950796842736,132.5089025988986,13.733027559295026
"Cyp2f2/2. KO, Chow/ASV51/Cyp2f2_ASV51_1.vmic.13300.tif Snapshot 1.tif",0.0432652684228215,0.0096309290915275,135.07562461256308,21.354286642584952,0.07201914246292,0.0144456970740225,107.883831688687,14.156942380843487
"Cyp2f2/2. KO, Chow/ASV51/Cyp2f2_ASV51_1.vmic.13300.tif Snapshot 2.tif",0.0463997414305554,0.0099882148466605,129.46408215307216,22.56627475254699,0.077071835369022,0.0130548428531256,100.57158141441624,14.647262665488311
"Cyp2f2/2. KO, Chow/ASV51/Cyp2f2_ASV51_1.vmic.13300.tif Snapshot 3.tif",0.042300740157972,0.0087550743152568,136.8966357488812,21.888930244865296,0.0697321519565272,0.0117514441687205,109.8358658249677,14.419052733226843
"Cyp2f2/2. KO, Chow/NK38/Cyp2f2_NK38_1.vmic.18980.tif Snapshot 1.tif",0.0732450077085061,0.0143025549434826,148.55732755111745,15.759635918902289,0.1207990999240614,0.0247892929653803,110.4664206082242,15.081183130021968
"Cyp2f2/2. KO, Chow/NK38/Cyp2f2_NK38_1.vmic.18980.tif Snapshot 2.tif",0.0671400414151927,0.0144795340659672,154.28832363092818,17.256171988461258,0.1169124189655499,0.0267967540316722,112.50712770879991,16.461323128562874
"Cyp2f2/2. KO, Chow/NK38/Cyp2f2_NK38_2.vmic.18980.tif Snapshot 1.tif",0.0729833832306047,0.014186194462231,149.72249745469895,16.061949585110316,0.1224237625752005,0.0272408098717133,109.64692211063486,15.53771953514248
"Cyp2f2/2. KO, Chow/NK38/Cyp2f2_NK38_3.vmic.18980.tif Snapshot 1.tif",0.0698763979562797,0.0135220329715225,144.49874524258576,17.10516646620204,0.1238502491846544,0.0314193780386676,104.00616226492566,16.667097027088335
"Cyp2f2/2. KO, Chow/NK40/Cyp2f2_NK40_1.vmic.18980.tif Snapshot 1.tif",0.0647993526507524,0.0114487806676144,146.6266095784979,16.1279993418626,0.1052833098134414,0.020993750471535,115.01377098744209,14.849033887072755
"Cyp2f2/2. KO, Chow/NK40/Cyp2f2_NK40_1.vmic.18980.tif Snapshot 2.tif",0.0513430857574051,0.0082232816351948,158.65324601082563,15.938165402862454,0.077481858000164,0.0127571859254048,135.04209048809255,13.845589617991392
"Cyp2f2/2. KO, Chow/NK40/Cyp2f2_NK40_1.vmic.18980.tif Snapshot 3.tif",0.0596754352485364,0.0105010508907267,149.96948385001403,16.399914180008434,0.0969455439704392,0.0191112457939029,118.2837890774108,15.822012687249355
"Cyp2f2/2. KO, Chow/NK44/Cyp2f2_NK44_1.vmic.18980.tif Snapshot 1.tif",0.0846919435697734,0.0181450923632994,132.80518940391468,18.00555398331177,0.1586668141996339,0.0435142118604863,85.27969577086036,16.35106455826455
"Cyp2f2/2. KO, Chow/NK44/Cyp2f2_NK44_1.vmic.18980.tif Snapshot 2.tif",0.0797036890778188,0.0154546387458351,136.66245433918115,16.52362431738653,0.1393884660072059,0.0324710792102486,94.87118048070056,15.83203560141766
"Cyp2f2/2. KO, Chow/NK44/Cyp2f2_NK44_2.vmic.18980.tif Snapshot 1.tif",0.0676557008684569,0.0127414463862809,149.68072636569624,15.655461264331414,0.1084497836410145,0.019801089739234,114.8816807450432,14.066571668248756
"Cyp2f2/2. KO, Chow/NK44/Cyp2f2_NK44_2.vmic.18980.tif Snapshot 2.tif",0.0626680466709112,0.0123964726342037,152.56671683691724,16.437465924307016,0.1038107053971492,0.0217676354386746,116.75834117708428,15.254367088094352
"Cyp2f2/2. KO, Chow/NK56/Cyp2f2_NK56_1.vmic.18980.tif Snapshot 1.tif",0.0681266335695364,0.0120315289245898,149.36838483325894,14.80495197717353,0.1094611901817128,0.0216493002357843,114.3706704705042,15.098606754832367
"Cyp2f2/2. KO, Chow/NK56/Cyp2f2_NK56_1.vmic.18980.tif Snapshot 2.tif",0.0637385198969248,0.0117132252843217,154.08203255330895,14.986055496307364,0.1041823270053131,0.0211002393924585,118.75499253427196,15.388954135951884
"Cyp2f2/2. KO, Chow/NK56/Cyp2f2_NK56_1.vmic.18980.tif Snapshot 3.tif",0.0618807887682081,0.0119549768505371,156.31482099383882,15.175290758380056,0.1043524172771246,0.022695110008342,119.7134631246201,15.629303562886774
"Cyp2f2/2. KO, Chow/NK56/Cyp2f2_NK56_1.vmic.18980.tif Snapshot 4.tif",0.063871931784288,0.0132572120566678,154.9143874799891,16.00047980061379,0.1166629727220803,0.0301318472403364,112.04510259578436,17.99384666710311
"Cyp2f2/3. WT, WD/NK3/Cyp2f2_NK3_1.vmic.18980.tif Snapshot 1.tif",0.0813824631545586,0.0169020353959541,135.3409124671999,19.036661538582813,0.1374257567787539,0.0254882525955681,98.62304911339612,13.694288311930691
"Cyp2f2/3. WT, WD/NK3/Cyp2f2_NK3_1.vmic.18980.tif Snapshot 2.tif",0.0754645417794001,0.0167400335340032,143.38553452773888,19.07044808201061,0.1287596187344573,0.0233820401329525,105.2343129936982,13.720534984497174
"Cyp2f2/3. WT, WD/NK3/Cyp2f2_NK3_1.vmic.18980.tif Snapshot 3.tif",0.0653331500843034,0.0151609173845482,150.40870010027734,19.99271758192045,0.1146525834029607,0.021219535604527,111.75618982453068,14.02058586024318
"Cyp2f2/3. WT, WD/NK3/Cyp2f2_NK3_1.vmic.18980.tif Snapshot 4.tif",0.0713664068947494,0.015048443323034,141.93777049427112,19.515596091436,0.1237531502690571,0.0233960369007119,105.2967556276061,14.578372976254691
"Cyp2f2/3. WT, WD/NK4/Cyp2f2_NK4_1.vmic.18980.tif Snapshot 1.tif",0.0851110724283216,0.0187126144606698,137.9017510401612,18.50074131227656,0.1480836034552773,0.0271853806706576,97.8611653415157,13.094958755849031
"Cyp2f2/3. WT, WD/NK4/Cyp2f2_NK4_1.vmic.18980.tif Snapshot 2.tif",0.0841251812485641,0.018238179602771,136.97323698724725,18.26846570667085,0.1426740077106796,0.023825279243764,98.40001237821193,12.663840719001389
"Cyp2f2/3. WT, WD/NK4/Cyp2f2_NK4_1.vmic.18980.tif Snapshot 3.tif",0.0722949433184115,0.016394952838131,145.35480118992925,18.77736763879174,0.1244028510014823,0.0220455687464545,107.24241413891562,12.978287299282789
"Cyp2f2/3. WT, WD/NK4/Cyp2f2_NK4_1.vmic.18980.tif Snapshot 4.tif",0.0637636737401001,0.0131907864466301,151.36270020499967,18.228574484170096,0.1062545429547287,0.0176617541511438,118.56943990681997,13.4883079894108
"Cyp2f2/4. KO, WD/NK1/Cyp2f2_NK1_1.vmic.18980.tif Snapshot 1.tif",0.0556211423069335,0.0105519098900045,155.67933342704433,18.85279320503556,0.0911854802624507,0.0166544038654031,128.41578406884506,14.770878889376563
"Cyp2f2/4. KO, WD/NK1/Cyp2f2_NK1_1.vmic.18980.tif Snapshot 2.tif",0.0658926610208807,0.0152134836359153,147.0141194335176,20.32438345695322,0.1135430086875367,0.0201674371809529,113.87956521554013,13.967986759884806
"Cyp2f2/4. KO, WD/NK1/Cyp2f2_NK1_1.vmic.18980.tif Snapshot 3.tif",0.0919836051406117,0.0182781979574728,123.6818239285171,18.043829233433687,0.1521777737054711,0.0298998262922379,91.13345154208235,13.486526155731674
"Cyp2f2/4. KO, WD/NK1/Cyp2f2_NK1_1.vmic.18980.tif Snapshot 4.tif",0.0984173741401724,0.0221588311609614,123.22749513006936,19.45028839318745,0.1680104826496829,0.0319576567580706,86.88117857677,12.806878798574624
"Cyp2f2/4. KO, WD/NK2/Cyp2f2_NK2_1.vmic.18980.tif Snapshot 1.tif",0.0706126249595705,0.0150842537710679,145.9344147046977,17.878620279273736,0.1220313938057292,0.0222491686363241,108.45028689374728,13.774799525499173
"Cyp2f2/4. KO, WD/NK2/Cyp2f2_NK2_1.vmic.18980.tif Snapshot 2.tif",0.0709347896884944,0.0154629458451653,148.14162819312102,17.563826101719155,0.1224959824777929,0.0224127084310332,110.62786872196769,13.560120084597395
"Cyp2f2/4. KO, WD/NK2/Cyp2f2_NK2_1.vmic.18980.tif Snapshot 3.tif",0.0747588138981223,0.0152376308678154,145.12296786790614,16.841105677281362,0.1261734427780574,0.0220140002098767,107.80693108425535,13.131482578921604
"Cyp2f2/4. KO, WD/NK2/Cyp2f2_NK2_1.vmic.18980.tif Snapshot 4.tif",0.0834402783271905,0.0189812338556147,138.14369116361692,18.72384302632312,0.1465695830052152,0.028847662608149,96.77449814134064,14.147139535569544
"Fabp4/1. WT, Chow/ASV50/Fabp4 ASV50_1.vmic.18820.tif Snapshot 1.tif",0.0343819003247771,0.0073199555607775,177.5096147957932,19.951327271320626,0.0863608927696095,0.0300593439806899,120.15315174005636,29.286817617039137
"Fabp4/1. WT, Chow/ASV50/Fabp4 ASV50_1.vmic.18820.tif Snapshot 2.tif",0.0362385895045861,0.0072986378470034,170.84471501323196,22.065781291570527,0.0889480503230641,0.029382918154383,112.91120795559505,29.29014258104185
"Fabp4/1. WT, Chow/ASV55/Fabp4 ASV55_1.vmic.18820.tif Snapshot 1.tif",0.035028044804871,0.0082175238415986,167.0986774011161,26.416028572353,0.087871473848994,0.0291471540574969,110.55629305326812,31.236642078510823
"Fabp4/1. WT, Chow/ASV55/Fabp4 ASV55_1.vmic.18820.tif Snapshot 2.tif",0.0416627331539899,0.0083918840474935,163.17881364155772,23.96738534149725,0.0916316253709099,0.0282814234532017,111.3984444949715,29.58482575499257
"Fabp4/1. WT, Chow/ASV59/Fabp4 ASV59_1.vmic.18820.tif Snapshot 1.tif",0.0418747289934493,0.0066332892698491,173.1925706554079,15.567233221605218,0.0713271951455579,0.0184803164779427,136.69477944348108,24.20395445169258
"Fabp4/1. WT, Chow/ASV59/Fabp4 ASV59_1.vmic.18820.tif Snapshot 2.tif",0.0403325679356441,0.0059163106269555,172.33453756890458,16.82026480787953,0.0705908182911651,0.0186950810176882,135.90461351876763,24.974874098094983
"Fabp4/1. WT, Chow/ASV59/Fabp4 ASV59_1.vmic.18820.tif Snapshot 3.tif",0.0485357419271228,0.006282001943855,163.61863478031313,16.66721880249934,0.0793397152268379,0.017948833330378,129.75203620193113,22.710207607296592
"Fabp4/1. WT, Chow/NK37/Fabp4 NK37_1.vmic.18820.tif  Snapshot 1.tif",0.0292211818665282,0.0066875648074716,180.67657061736548,20.75297070877638,0.0945271446507894,0.0353004674871231,109.5546984644068,30.9095211742772
"Fabp4/1. WT, Chow/NK37/Fabp4 NK37_1.vmic.18820.tif  Snapshot 2.tif",0.0349806304927743,0.0074553865871767,176.90519556467288,20.35815803980889,0.0971611237156425,0.0364584833644721,106.80446526495184,29.849043130059595
"Fabp4/1. WT, Chow/NK37/Fabp4 NK37_1.vmic.18820.tif  Snapshot 3.tif",0.035544216743231,0.0061833523852813,179.5646292612793,16.55032712533199,0.0619549531553066,0.0203450286101891,140.0931275448443,24.90833469350025
"Fabp4/1. WT, Chow/NK41/FABP4_NK41_1.vmic.18980.tif Snapshot 1.tif",0.0428820893247662,0.0106316205301692,165.55112022316433,22.877512789971885,0.1397368040034427,0.0774887902578877,90.34203552346074,26.70401070254731
"Fabp4/1. WT, Chow/NK41/FABP4_NK41_1.vmic.18980.tif Snapshot 2.tif",0.0379197672487168,0.0090635740422675,177.30045053699314,21.84161039228198,0.1221794826630461,0.0578467450902922,97.513671903544,29.19523200972212
"Fabp4/1. WT, Chow/NK41/FABP4_NK41_1.vmic.18980.tif Snapshot 3.tif",0.0420292809166266,0.0111414625246232,166.2347611159537,23.173579636559936,0.1499483513350336,0.0771762840922203,86.73901111015998,26.33624981427916
"Fabp4/1. WT, Chow/NK41/FABP4_NK41_1.vmic.18980.tif Snapshot 4.tif",0.0362923746188858,0.009522724574535,177.38504171313497,21.75755763617136,0.1341325585033541,0.0603486577399943,94.1122092282093,28.77431952804626
"Fabp4/1. WT, Chow/NK42/FABP4_NK42_1.vmic.18980.tif Snapshot 1.tif",0.0281286650218816,0.0067857618969854,183.3066886040483,22.42991548593443,0.0925646029731869,0.0350836704626898,117.5208196656966,31.06316536320187
"Fabp4/1. WT, Chow/NK42/FABP4_NK42_1.vmic.18980.tif Snapshot 2.tif",0.0262728881741486,0.0063179337444643,184.0850468527883,22.97899255035988,0.1026694212006172,0.0413092964458458,109.3718360912556,31.667293435256827
"Fabp4/1. WT, Chow/NK42/FABP4_NK42_1.vmic.18980.tif Snapshot 3.tif",0.0193283798421133,0.0054134381463028,195.06591165459423,21.441689606965216,0.0894839168866737,0.0406962150488212,119.58139229832288,33.093171327211714
"Fabp4/1. WT, Chow/NK42/FABP4_NK42_1.vmic.18980.tif Snapshot 4.tif",0.0200814069063191,0.0048856313384476,197.17334745607417,21.7861274745694,0.0881255467270612,0.0380742733065958,121.30888117855488,33.586163657975895
"Fabp4/1. WT, Chow/NK43/FABP4_NK43_1.vmic.18980.tif Snapshot 1.tif",0.027684888826989,0.007161441550026,183.14140196735417,24.212620617877413,0.1087558234475527,0.0492471484669659,103.01908464726844,33.11769357485802
"Fabp4/1. WT, Chow/NK43/FABP4_NK43_1.vmic.18980.tif Snapshot 2.tif",0.0356960075667895,0.0087618432149958,174.7045437872983,22.44471165912044,0.1111413721668675,0.0512667707094768,104.6739004654617,29.35699539831905
"Fabp4/1. WT, Chow/NK43/FABP4_NK43_1.vmic.18980.tif Snapshot 3.tif",0.0342813421526683,0.0087347232664892,175.71408347021398,23.10565439951496,0.1212183637790313,0.0509259402290626,98.73815377854967,29.069537659009743
"Fabp4/1. WT, Chow/NK52/Fabp4 NK52_1.vmic.18820.tif Snapshot 1.tif",0.0267443258478863,0.0070074755631192,174.10123572487944,27.60720400405988,0.1040749789191984,0.0393531561319741,96.763685339265,32.14799477539562
"Fabp4/1. WT, Chow/NK52/Fabp4 NK52_1.vmic.18820.tif Snapshot 2.tif",0.0270672410910879,0.0071983111700539,173.762426407556,29.9397904079064,0.1067854330701874,0.0445082061961594,97.09101335420388,32.08643469495263
"Fabp4/1. WT, Chow/NK52/Fabp4 NK52_1.vmic.18820.tif Snapshot 3.tif",0.0274973146200286,0.0070583531441641,176.01120211141222,29.034356348711047,0.1048425107676311,0.0391902433598764,99.4455881599836,31.222108570647457
"Fabp4/1. WT, Chow/NK52/Fabp4 NK52_1.vmic.18820.tif Snapshot 4.tif",0.0266080083077614,0.006948411514579,177.66690475734706,24.98336589344613,0.1045673772667017,0.0400948061330473,98.26086281929042,32.19580635275238
"Fabp4/1. WT, Chow/NK53/FABP4_NK53_1.vmic.18980.tif Snapshot 1.tif",0.0413675126668236,0.0096021668548782,173.01287322612276,20.981430511049226,0.1295787136789665,0.0538705036663754,97.9823658091016,27.19796613913614
"Fabp4/1. WT, Chow/NK53/FABP4_NK53_1.vmic.18980.tif Snapshot 2.tif",0.0417416613192312,0.0103395979745832,172.78315939084789,21.61671830869105,0.1376439106320022,0.0531926105239238,93.21978651719412,26.020219172032647
"Fabp4/1. WT, Chow/NK53/FABP4_NK53_1.vmic.18980.tif Snapshot 3.tif",0.0657877780497946,0.0186573206281287,148.0537422260348,25.125275304117,0.1622677488466859,0.049121980535265,76.17316065184039,22.190388223498005
"Fabp4/1. WT, Chow/NK53/FABP4_NK53_1.vmic.18980.tif Snapshot 4.tif",0.0340980754983274,0.0096582768203647,179.2064223356232,23.30357726284712,0.1216292333270081,0.0478605139501113,101.49444835155468,28.31046919442977
"Fabp4/1. WT, Chow/NK55/Fabp4 NK55_1.vmic.18820.tif Snapshot 1.tif",0.0280002001946911,0.0071120205215588,177.22758995522167,24.532514042123942,0.1069957807248021,0.0428956489160727,99.692048529759,31.161347546494813
"Fabp4/1. WT, Chow/NK55/Fabp4 NK55_1.vmic.18820.tif Snapshot 2.tif",0.0338617040010322,0.0071308972738152,171.40037362427734,24.51474043473571,0.1130874272891358,0.0415415628019198,94.1236906374064,30.97488251717304
"Fabp4/1. WT, Chow/NK55/Fabp4 NK55_1.vmic.18820.tif Snapshot 3.tif",0.0282595875997924,0.0067407956351805,179.5949275809838,21.86177888149868,0.0961800672369376,0.0394440845207455,105.20714654696378,32.523924617086465
"Fabp4/1. WT, Chow/NK55/Fabp4 NK55_1.vmic.18820.tif Snapshot 4.tif",0.0379866338176563,0.0075796687457424,165.99866212561832,23.46969877369237,0.1080898809023438,0.0359264111149414,94.8523076663887,29.174384755846248
"Fabp4/1. WT, Chow/TY169/FABP4_TY169_11.vmic.20040. Snapshot 1 tif.tif",0.1630984574609991,0.0629231788311352,99.12603305233236,26.696828712132675,1.5007320580871206,0.0101642476160945,33.51426907396622,6.7155271404244905
"Fabp4/1. WT, Chow/TY169/FABP4_TY169_9.vmic.20040. Snapshot 1 tif.tif",0.1020317927820096,0.0223821891945274,134.36497779198953,20.527454481048427,0.2123233406852573,0.0673865909454377,72.71002964062373,18.68615964991972
"Fabp4/1. WT, Chow/TY169/FABP4_TY169_9.vmic.20040. Snapshot 2 tif.tif",0.093251532376131,0.022186126616314,142.10428802072764,20.63796750173006,0.2055480762777413,0.0678426686152744,75.45532231574626,19.28066386808588
"Fabp4/2. KO, Chow/ASV51/Fabp4 ASV51_1.vmic.18820.tif Snapshot 1.tif",0.0644333064531389,0.01383160025733,143.64707780442882,22.14397541838242,0.1399177690294506,0.0433984324335443,87.0306120439699,22.47180663421807
"Fabp4/2. KO, Chow/ASV51/Fabp4 ASV51_1.vmic.18820.tif Snapshot 2.tif",0.0548517508434175,0.0098890534801841,154.94701512540033,19.82671417394332,0.1168626303354432,0.0332419124608893,100.83518419630022,24.73862561578141
"Fabp4/2. KO, Chow/ASV51/Fabp4 ASV51_1.vmic.18820.tif Snapshot 3.tif",0.055552801241589,0.0094617909983912,155.02174087312477,19.74994448078533,0.1159706068327944,0.0331726025207214,101.87590860953262,24.887037073772422
"Fabp4/2. KO, Chow/ASV52/Fabp4 ASV52_1.vmic.18820.tif Snapshot 1.tif",0.049622459782835,0.0116630224177109,152.62049220794523,25.509252863687628,0.120735029981203,0.0390141704748472,87.72480979154037,26.264534892423946
"Fabp4/2. KO, Chow/ASV52/Fabp4 ASV52_1.vmic.18820.tif Snapshot 2.tif",0.0688223616016062,0.0161502712661146,124.38444562527492,26.71109147787947,0.1443382192173819,0.034739728700588,71.00876527876311,20.638127181512505
"Fabp4/2. KO, Chow/ASV52/Fabp4 ASV52_1.vmic.18820.tif Snapshot 3.tif",0.0576077976061263,0.0129952153180103,139.07451927275932,27.23530913275153,0.1322033832415231,0.0346878065532405,79.83473429415348,23.266331773559227
"Fabp4/2. KO, Chow/ASV52/Fabp4 ASV52_2.vmic.18820.tif  Snapshot 1.tif",0.0746481613485326,0.0168547989664221,123.5075072848176,25.035020459248564,0.1647334380906357,0.0547382723520594,66.84123431024942,20.161369992209035
"Fabp4/2. KO, Chow/ASV53/Fap4 ASV53_1.vmic.18820.tif Snapshot 1.tif",0.062361329624324,0.0146324604087986,140.95516617582766,24.11671663074085,0.1288934165477288,0.0333893434865521,82.38127234720201,22.74386405156886
"Fabp4/2. KO, Chow/ASV53/Fap4 ASV53_1.vmic.18820.tif Snapshot 2.tif",0.0463903290226759,0.0090348214171198,148.81861525000008,26.020592151204305,0.0904267283530682,0.0224056591975944,103.15454941619222,27.645216648827603
"Fabp4/2. KO, Chow/ASV53/Fap4 ASV53_1.vmic.18820.tif Snapshot 3.tif",0.0420846973780659,0.0087603121776371,150.81267233742784,26.732769074415124,0.0823459199318104,0.0196709033685528,104.24524902763284,28.65170013352288
"Fabp4/2. KO, Chow/ASV56/Fap4 ASV56_1b.vmic.18820.tif Snapshot 1.tif",0.0751754924595353,0.0178919097565022,119.8535528137393,25.60850942835223,0.1511408639040843,0.0399958729590421,67.19078851921955,20.348423678693017
"Fabp4/2. KO, Chow/ASV56/Fap4 ASV56_1b.vmic.18820.tif Snapshot 2.tif",0.0660572373272643,0.0165735301620427,128.13944989791804,26.34177977101439,0.137825459597451,0.0364271775209035,74.39049391273123,22.19731317027907
"Fabp4/2. KO, Chow/ASV56/Fap4 ASV56_1b.vmic.18820.tif Snapshot 3.tif",0.0706399989626986,0.0163414350579796,121.93353128897908,26.05180892910036,0.1452459035567664,0.0385921538174781,69.52310236791986,21.617263318795064
"Fabp4/2. KO, Chow/ASV63/Fabp4 ASV63_1.vmic.18820.tif Snapshot 1.tif",0.0500014943283919,0.0111936646394081,157.58921057728298,21.252913406318456,0.1211519327255036,0.0378256518995879,93.23394136894116,24.69992928890926
"Fabp4/2. KO, Chow/ASV63/Fabp4 ASV63_2.vmic.18820.tif Snapshot 1.tif",0.0915745672058658,0.0224331397224303,117.19355167995644,24.059850003551635,0.1949869655863341,0.0617114821708489,57.00484581497796,15.96614371314959
"Fabp4/2. KO, Chow/NK38/FABP4_NK38_1.vmic.18980.tif Snapshot 1.tif",0.0404155991137958,0.0047994158040227,169.09478942371408,19.548972730230656,0.0616560500561515,0.0155995547686661,130.54013625454604,26.06970661695472
"Fabp4/2. KO, Chow/NK38/FABP4_NK38_1.vmic.18980.tif Snapshot 2.tif",0.0550230635990062,0.0094522986353431,153.61095194068778,21.324697627642657,0.1244696268244143,0.0451263015331507,90.53091481343436,24.041061971855616
"Fabp4/2. KO, Chow/NK38/FABP4_NK38_1.vmic.18980.tif Snapshot 3.tif",0.0535188346681781,0.007557763118736,161.63459373470096,16.296919284676754,0.0888462912130364,0.0219239786750657,121.81476618093816,22.36030011892255
"Fabp4/2. KO, Chow/NK40/FABP4_NK40_1.vmic.18980.tif Snapshot 1.tif",0.0578013073000161,0.013535696646173,151.21656842738753,22.92501758743809,0.160186630005895,0.054893593183717,80.00288261936214,22.632665103685422
"Fabp4/2. KO, Chow/NK40/FABP4_NK40_1.vmic.18980.tif Snapshot 2.tif",0.0812639830263924,0.0226631194816763,129.11205165244235,24.256615344014268,0.2069863242250756,0.0816857710487089,63.29850305397016,17.34915270144418
"Fabp4/2. KO, Chow/NK40/FABP4_NK40_1.vmic.18980.tif Snapshot 3.tif",0.0773105949848093,0.0202622931876353,130.34042708449644,22.7072183611828,0.1980524043072956,0.0704551271884389,64.92618574045954,17.84596438790289
"Fabp4/2. KO, Chow/NK44/FABP4_NK44_1.vmic.18980.tif Snapshot 1.tif",0.0825146378216901,0.0228462828813859,133.61207949709691,23.5318494284464,0.2037739357237869,0.0680313475186663,64.57368899587254,16.501525457805855
"Fabp4/2. KO, Chow/NK44/FABP4_NK44_1.vmic.18980.tif Snapshot 2.tif",0.0830221976577686,0.0228149834059983,134.15691391607209,23.37469550695223,0.2057240280190152,0.0571882947363056,63.79807003067281,16.677051544697495
"Fabp4/2. KO, Chow/NK44/FABP4_NK44_1.vmic.18980.tif Snapshot 3.tif",0.0826693397147981,0.0217166903731293,134.8061672183781,22.66799991333149,0.1957528770598068,0.0558111831787527,67.96522535324443,16.83522684113385
"Fabp4/2. KO, Chow/NK44/FABP4_NK44_1.vmic.18980.tif Snapshot 4.tif",0.0834947664001974,0.0217859646167996,133.010328040893,23.34503292657073,0.1935216164765989,0.0521148825632545,67.45794770117094,16.711104489781587
"Fabp4/2. KO, Chow/NK56/FABP4_NK56_1.vmic.18980.tif Snapshot 1.tif",0.0737787692057958,0.0194887609309124,143.72825654205158,23.590652200058887,0.1796821650286695,0.0512801723817588,71.8857619739067,18.25884238658674
"Fabp4/2. KO, Chow/NK56/FABP4_NK56_1.vmic.18980.tif Snapshot 2.tif",0.0843854905699232,0.0226419303334859,134.41575062173987,23.462343683338304,0.2074962550305737,0.0677648651554736,65.25026498032967,17.417590525733925
"Fabp4/2. KO, Chow/NK56/FABP4_NK56_1.vmic.18980.tif Snapshot 3.tif",0.0912424082055995,0.025038209155834,128.0661446443322,23.74616311118184,0.2337887432083656,0.0865735297489031,59.08567262626095,15.468964858778282
"Fabp4/2. KO, Chow/NK56/FABP4_NK56_1.vmic.18980.tif Snapshot 4.tif",0.0772445711858431,0.0197911267762518,136.40864392805452,21.0188801308628,0.2015654481689418,0.0720384929282751,68.38969714407234,17.66445853183055
"Fabp4/2. KO, Chow/TY168/FABP4_TY168_5.vmic.20040. Snapshot 1 tif.tif",0.0846621741152858,0.0146600729433987,153.5409099207718,12.810284775458731,0.2081587906705089,0.1084155366884494,83.13792265500241,21.68075733203374
"Fabp4/2. KO, Chow/TY168/FABP4_TY168_5.vmic.20040. Snapshot 2 tif.tif",0.1803709681853043,0.0636878935490495,94.73428922611672,24.55846483790461,1.498224559504143,0.0124766034847184,32.026365348399246,7.733254148362518
"Fabp4/3. WT, WD/NK3/FABP4_NK3_1.vmic.18980.tif Snapshot 1.tif",0.03047358178113,0.0118514326928963,175.2526275021019,29.83728422612428,0.110531744895034,0.042540835672652,100.655661044715,29.709199534482828
"Fabp4/3. WT, WD/NK3/FABP4_NK3_1.vmic.18980.tif Snapshot 2.tif",0.0350677354512203,0.0140630625522354,178.20437596602306,29.82465029768317,0.1198245481436855,0.0432160222282076,94.6284064734213,26.67755161064625
"Fabp4/3. WT, WD/NK3/FABP4_NK3_1.vmic.18980.tif Snapshot 3.tif",0.0354555343892738,0.0131829163524999,177.40259128224662,29.59174805093612,0.1139390383100431,0.0397671428505794,95.62284422770746,26.95989665904605
"Fabp4/3. WT, WD/NK3/FABP4_NK3_1.vmic.18980.tif Snapshot 4.tif",0.0308582725062898,0.0116615261006502,182.13178960210217,29.53728486068444,0.1018631554705396,0.0367353913838522,107.94172889425116,27.614506803939346
"Fabp4/3. WT, WD/NK4/FABP4_NK4_1.vmic.18980.tif Snapshot 1.tif",0.0299120716248849,0.0090724037611438,168.88493177945546,32.3346522147436,0.0977316808819004,0.0373217807705877,106.61578626052312,30.781483862201583
"Fabp4/3. WT, WD/NK4/FABP4_NK4_1.vmic.18980.tif Snapshot 2.tif",0.0299797783687011,0.0101621361614286,171.8263621558046,32.23626983818109,0.103575855962251,0.0426101372357702,103.89110470498932,30.02722717439618
"Fabp4/3. WT, WD/NK4/FABP4_NK4_1.vmic.18980.tif Snapshot 3.tif",0.0379180644886146,0.0119617964028532,166.0080778051046,28.276679343377,0.1183376154489517,0.0443459270971967,96.71327676186802,27.41681916403042
